date,fund_name,nav,cap,fund_type
2020-05-29,ICICI Prudential Balanced Advantage Fund,36.17,Multi / Hybrid,Balanced / Hybrid
2020-05-30,ICICI Prudential Balanced Advantage Fund,36.17,Multi / Hybrid,Balanced / Hybrid
2020-05-31,ICICI Prudential Balanced Advantage Fund,36.17,Multi / Hybrid,Balanced / Hybrid
2020-06-01,ICICI Prudential Balanced Advantage Fund,36.85,Multi / Hybrid,Balanced / Hybrid
2020-06-02,ICICI Prudential Balanced Advantage Fund,37.21,Multi / Hybrid,Balanced / Hybrid
2020-06-03,ICICI Prudential Balanced Advantage Fund,37.38,Multi / Hybrid,Balanced / Hybrid
2020-06-04,ICICI Prudential Balanced Advantage Fund,37.43,Multi / Hybrid,Balanced / Hybrid
2020-06-05,ICICI Prudential Balanced Advantage Fund,37.92,Multi / Hybrid,Balanced / Hybrid
2020-06-06,ICICI Prudential Balanced Advantage Fund,37.92,Multi / Hybrid,Balanced / Hybrid
2020-06-07,ICICI Prudential Balanced Advantage Fund,37.92,Multi / Hybrid,Balanced / Hybrid
2020-06-08,ICICI Prudential Balanced Advantage Fund,37.85,Multi / Hybrid,Balanced / Hybrid
2020-06-09,ICICI Prudential Balanced Advantage Fund,37.5,Multi / Hybrid,Balanced / Hybrid
2020-06-10,ICICI Prudential Balanced Advantage Fund,37.57,Multi / Hybrid,Balanced / Hybrid
2020-06-11,ICICI Prudential Balanced Advantage Fund,37.06,Multi / Hybrid,Balanced / Hybrid
2020-06-12,ICICI Prudential Balanced Advantage Fund,37.27,Multi / Hybrid,Balanced / Hybrid
2020-06-13,ICICI Prudential Balanced Advantage Fund,37.27,Multi / Hybrid,Balanced / Hybrid
2020-06-14,ICICI Prudential Balanced Advantage Fund,37.27,Multi / Hybrid,Balanced / Hybrid
2020-06-15,ICICI Prudential Balanced Advantage Fund,36.9,Multi / Hybrid,Balanced / Hybrid
2020-06-16,ICICI Prudential Balanced Advantage Fund,37.13,Multi / Hybrid,Balanced / Hybrid
2020-06-17,ICICI Prudential Balanced Advantage Fund,37.17,Multi / Hybrid,Balanced / Hybrid
2020-06-18,ICICI Prudential Balanced Advantage Fund,37.61,Multi / Hybrid,Balanced / Hybrid
2020-06-19,ICICI Prudential Balanced Advantage Fund,38.03,Multi / Hybrid,Balanced / Hybrid
2020-06-20,ICICI Prudential Balanced Advantage Fund,38.03,Multi / Hybrid,Balanced / Hybrid
2020-06-21,ICICI Prudential Balanced Advantage Fund,38.03,Multi / Hybrid,Balanced / Hybrid
2020-06-22,ICICI Prudential Balanced Advantage Fund,38.29,Multi / Hybrid,Balanced / Hybrid
2020-06-23,ICICI Prudential Balanced Advantage Fund,38.69,Multi / Hybrid,Balanced / Hybrid
2020-06-24,ICICI Prudential Balanced Advantage Fund,38.22,Multi / Hybrid,Balanced / Hybrid
2020-06-25,ICICI Prudential Balanced Advantage Fund,38.22,Multi / Hybrid,Balanced / Hybrid
2020-06-26,ICICI Prudential Balanced Advantage Fund,38.39,Multi / Hybrid,Balanced / Hybrid
2020-06-27,ICICI Prudential Balanced Advantage Fund,38.39,Multi / Hybrid,Balanced / Hybrid
2020-06-28,ICICI Prudential Balanced Advantage Fund,38.39,Multi / Hybrid,Balanced / Hybrid
2020-06-29,ICICI Prudential Balanced Advantage Fund,38.17,Multi / Hybrid,Balanced / Hybrid
2020-06-30,ICICI Prudential Balanced Advantage Fund,38.17,Multi / Hybrid,Balanced / Hybrid
2020-07-01,ICICI Prudential Balanced Advantage Fund,38.4,Multi / Hybrid,Balanced / Hybrid
2020-07-02,ICICI Prudential Balanced Advantage Fund,38.72,Multi / Hybrid,Balanced / Hybrid
2020-07-03,ICICI Prudential Balanced Advantage Fund,38.86,Multi / Hybrid,Balanced / Hybrid
2020-07-04,ICICI Prudential Balanced Advantage Fund,38.86,Multi / Hybrid,Balanced / Hybrid
2020-07-05,ICICI Prudential Balanced Advantage Fund,38.86,Multi / Hybrid,Balanced / Hybrid
2020-07-06,ICICI Prudential Balanced Advantage Fund,39.26,Multi / Hybrid,Balanced / Hybrid
2020-07-07,ICICI Prudential Balanced Advantage Fund,39.38,Multi / Hybrid,Balanced / Hybrid
2020-07-08,ICICI Prudential Balanced Advantage Fund,39.15,Multi / Hybrid,Balanced / Hybrid
2020-07-09,ICICI Prudential Balanced Advantage Fund,39.38,Multi / Hybrid,Balanced / Hybrid
2020-07-10,ICICI Prudential Balanced Advantage Fund,39.29,Multi / Hybrid,Balanced / Hybrid
2020-07-11,ICICI Prudential Balanced Advantage Fund,39.29,Multi / Hybrid,Balanced / Hybrid
2020-07-12,ICICI Prudential Balanced Advantage Fund,39.29,Multi / Hybrid,Balanced / Hybrid
2020-07-13,ICICI Prudential Balanced Advantage Fund,39.37,Multi / Hybrid,Balanced / Hybrid
2020-07-14,ICICI Prudential Balanced Advantage Fund,38.94,Multi / Hybrid,Balanced / Hybrid
2020-07-15,ICICI Prudential Balanced Advantage Fund,38.95,Multi / Hybrid,Balanced / Hybrid
2020-07-16,ICICI Prudential Balanced Advantage Fund,39.15,Multi / Hybrid,Balanced / Hybrid
2020-07-17,ICICI Prudential Balanced Advantage Fund,39.51,Multi / Hybrid,Balanced / Hybrid
2020-07-18,ICICI Prudential Balanced Advantage Fund,39.51,Multi / Hybrid,Balanced / Hybrid
2020-07-19,ICICI Prudential Balanced Advantage Fund,39.51,Multi / Hybrid,Balanced / Hybrid
2020-07-20,ICICI Prudential Balanced Advantage Fund,39.77,Multi / Hybrid,Balanced / Hybrid
2020-07-21,ICICI Prudential Balanced Advantage Fund,40.08,Multi / Hybrid,Balanced / Hybrid
2020-07-22,ICICI Prudential Balanced Advantage Fund,40.08,Multi / Hybrid,Balanced / Hybrid
2020-07-23,ICICI Prudential Balanced Advantage Fund,40.34,Multi / Hybrid,Balanced / Hybrid
2020-07-24,ICICI Prudential Balanced Advantage Fund,40.25,Multi / Hybrid,Balanced / Hybrid
2020-07-25,ICICI Prudential Balanced Advantage Fund,40.25,Multi / Hybrid,Balanced / Hybrid
2020-07-26,ICICI Prudential Balanced Advantage Fund,40.25,Multi / Hybrid,Balanced / Hybrid
2020-07-27,ICICI Prudential Balanced Advantage Fund,40.0,Multi / Hybrid,Balanced / Hybrid
2020-07-28,ICICI Prudential Balanced Advantage Fund,40.27,Multi / Hybrid,Balanced / Hybrid
2020-07-29,ICICI Prudential Balanced Advantage Fund,40.1,Multi / Hybrid,Balanced / Hybrid
2020-07-30,ICICI Prudential Balanced Advantage Fund,39.97,Multi / Hybrid,Balanced / Hybrid
2020-07-31,ICICI Prudential Balanced Advantage Fund,39.95,Multi / Hybrid,Balanced / Hybrid
2020-08-01,ICICI Prudential Balanced Advantage Fund,39.95,Multi / Hybrid,Balanced / Hybrid
2020-08-02,ICICI Prudential Balanced Advantage Fund,39.95,Multi / Hybrid,Balanced / Hybrid
2020-08-03,ICICI Prudential Balanced Advantage Fund,39.69,Multi / Hybrid,Balanced / Hybrid
2020-08-04,ICICI Prudential Balanced Advantage Fund,40.1,Multi / Hybrid,Balanced / Hybrid
2020-08-05,ICICI Prudential Balanced Advantage Fund,40.24,Multi / Hybrid,Balanced / Hybrid
2020-08-06,ICICI Prudential Balanced Advantage Fund,40.44,Multi / Hybrid,Balanced / Hybrid
2020-08-07,ICICI Prudential Balanced Advantage Fund,40.43,Multi / Hybrid,Balanced / Hybrid
2020-08-08,ICICI Prudential Balanced Advantage Fund,40.43,Multi / Hybrid,Balanced / Hybrid
2020-08-09,ICICI Prudential Balanced Advantage Fund,40.43,Multi / Hybrid,Balanced / Hybrid
2020-08-10,ICICI Prudential Balanced Advantage Fund,40.64,Multi / Hybrid,Balanced / Hybrid
2020-08-11,ICICI Prudential Balanced Advantage Fund,40.69,Multi / Hybrid,Balanced / Hybrid
2020-08-12,ICICI Prudential Balanced Advantage Fund,40.82,Multi / Hybrid,Balanced / Hybrid
2020-08-13,ICICI Prudential Balanced Advantage Fund,40.98,Multi / Hybrid,Balanced / Hybrid
2020-08-14,ICICI Prudential Balanced Advantage Fund,40.7,Multi / Hybrid,Balanced / Hybrid
2020-08-15,ICICI Prudential Balanced Advantage Fund,40.7,Multi / Hybrid,Balanced / Hybrid
2020-08-16,ICICI Prudential Balanced Advantage Fund,40.7,Multi / Hybrid,Balanced / Hybrid
2020-08-17,ICICI Prudential Balanced Advantage Fund,40.92,Multi / Hybrid,Balanced / Hybrid
2020-08-18,ICICI Prudential Balanced Advantage Fund,41.26,Multi / Hybrid,Balanced / Hybrid
2020-08-19,ICICI Prudential Balanced Advantage Fund,41.36,Multi / Hybrid,Balanced / Hybrid
2020-08-20,ICICI Prudential Balanced Advantage Fund,41.28,Multi / Hybrid,Balanced / Hybrid
2020-08-21,ICICI Prudential Balanced Advantage Fund,41.36,Multi / Hybrid,Balanced / Hybrid
2020-08-22,ICICI Prudential Balanced Advantage Fund,41.36,Multi / Hybrid,Balanced / Hybrid
2020-08-23,ICICI Prudential Balanced Advantage Fund,41.36,Multi / Hybrid,Balanced / Hybrid
2020-08-24,ICICI Prudential Balanced Advantage Fund,41.52,Multi / Hybrid,Balanced / Hybrid
2020-08-25,ICICI Prudential Balanced Advantage Fund,41.56,Multi / Hybrid,Balanced / Hybrid
2020-08-26,ICICI Prudential Balanced Advantage Fund,41.68,Multi / Hybrid,Balanced / Hybrid
2020-08-27,ICICI Prudential Balanced Advantage Fund,41.68,Multi / Hybrid,Balanced / Hybrid
2020-08-28,ICICI Prudential Balanced Advantage Fund,41.88,Multi / Hybrid,Balanced / Hybrid
2020-08-29,ICICI Prudential Balanced Advantage Fund,41.88,Multi / Hybrid,Balanced / Hybrid
2020-08-30,ICICI Prudential Balanced Advantage Fund,41.88,Multi / Hybrid,Balanced / Hybrid
2020-08-31,ICICI Prudential Balanced Advantage Fund,41.16,Multi / Hybrid,Balanced / Hybrid
2020-09-01,ICICI Prudential Balanced Advantage Fund,41.49,Multi / Hybrid,Balanced / Hybrid
2020-09-02,ICICI Prudential Balanced Advantage Fund,41.69,Multi / Hybrid,Balanced / Hybrid
2020-09-03,ICICI Prudential Balanced Advantage Fund,41.68,Multi / Hybrid,Balanced / Hybrid
2020-09-04,ICICI Prudential Balanced Advantage Fund,41.27,Multi / Hybrid,Balanced / Hybrid
2020-09-05,ICICI Prudential Balanced Advantage Fund,41.27,Multi / Hybrid,Balanced / Hybrid
2020-09-06,ICICI Prudential Balanced Advantage Fund,41.27,Multi / Hybrid,Balanced / Hybrid
2020-09-07,ICICI Prudential Balanced Advantage Fund,41.25,Multi / Hybrid,Balanced / Hybrid
2020-09-08,ICICI Prudential Balanced Advantage Fund,41.05,Multi / Hybrid,Balanced / Hybrid
2020-09-09,ICICI Prudential Balanced Advantage Fund,40.97,Multi / Hybrid,Balanced / Hybrid
2020-09-10,ICICI Prudential Balanced Advantage Fund,41.26,Multi / Hybrid,Balanced / Hybrid
2020-09-11,ICICI Prudential Balanced Advantage Fund,41.29,Multi / Hybrid,Balanced / Hybrid
2020-09-12,ICICI Prudential Balanced Advantage Fund,41.29,Multi / Hybrid,Balanced / Hybrid
2020-09-13,ICICI Prudential Balanced Advantage Fund,41.29,Multi / Hybrid,Balanced / Hybrid
2020-09-14,ICICI Prudential Balanced Advantage Fund,41.35,Multi / Hybrid,Balanced / Hybrid
2020-09-15,ICICI Prudential Balanced Advantage Fund,41.54,Multi / Hybrid,Balanced / Hybrid
2020-09-16,ICICI Prudential Balanced Advantage Fund,41.66,Multi / Hybrid,Balanced / Hybrid
2020-09-17,ICICI Prudential Balanced Advantage Fund,41.49,Multi / Hybrid,Balanced / Hybrid
2020-09-18,ICICI Prudential Balanced Advantage Fund,41.53,Multi / Hybrid,Balanced / Hybrid
2020-09-19,ICICI Prudential Balanced Advantage Fund,41.53,Multi / Hybrid,Balanced / Hybrid
2020-09-20,ICICI Prudential Balanced Advantage Fund,41.53,Multi / Hybrid,Balanced / Hybrid
2020-09-21,ICICI Prudential Balanced Advantage Fund,40.83,Multi / Hybrid,Balanced / Hybrid
2020-09-22,ICICI Prudential Balanced Advantage Fund,40.59,Multi / Hybrid,Balanced / Hybrid
2020-09-23,ICICI Prudential Balanced Advantage Fund,40.51,Multi / Hybrid,Balanced / Hybrid
2020-09-24,ICICI Prudential Balanced Advantage Fund,39.77,Multi / Hybrid,Balanced / Hybrid
2020-09-25,ICICI Prudential Balanced Advantage Fund,40.43,Multi / Hybrid,Balanced / Hybrid
2020-09-26,ICICI Prudential Balanced Advantage Fund,40.43,Multi / Hybrid,Balanced / Hybrid
2020-09-27,ICICI Prudential Balanced Advantage Fund,40.43,Multi / Hybrid,Balanced / Hybrid
2020-09-28,ICICI Prudential Balanced Advantage Fund,40.95,Multi / Hybrid,Balanced / Hybrid
2020-09-29,ICICI Prudential Balanced Advantage Fund,40.9,Multi / Hybrid,Balanced / Hybrid
2020-09-30,ICICI Prudential Balanced Advantage Fund,40.94,Multi / Hybrid,Balanced / Hybrid
2020-10-01,ICICI Prudential Balanced Advantage Fund,41.28,Multi / Hybrid,Balanced / Hybrid
2020-10-02,ICICI Prudential Balanced Advantage Fund,41.28,Multi / Hybrid,Balanced / Hybrid
2020-10-03,ICICI Prudential Balanced Advantage Fund,41.28,Multi / Hybrid,Balanced / Hybrid
2020-10-04,ICICI Prudential Balanced Advantage Fund,41.28,Multi / Hybrid,Balanced / Hybrid
2020-10-05,ICICI Prudential Balanced Advantage Fund,41.37,Multi / Hybrid,Balanced / Hybrid
2020-10-06,ICICI Prudential Balanced Advantage Fund,41.59,Multi / Hybrid,Balanced / Hybrid
2020-10-07,ICICI Prudential Balanced Advantage Fund,41.69,Multi / Hybrid,Balanced / Hybrid
2020-10-08,ICICI Prudential Balanced Advantage Fund,41.86,Multi / Hybrid,Balanced / Hybrid
2020-10-09,ICICI Prudential Balanced Advantage Fund,42.07,Multi / Hybrid,Balanced / Hybrid
2020-10-10,ICICI Prudential Balanced Advantage Fund,42.07,Multi / Hybrid,Balanced / Hybrid
2020-10-11,ICICI Prudential Balanced Advantage Fund,42.07,Multi / Hybrid,Balanced / Hybrid
2020-10-12,ICICI Prudential Balanced Advantage Fund,41.96,Multi / Hybrid,Balanced / Hybrid
2020-10-13,ICICI Prudential Balanced Advantage Fund,41.93,Multi / Hybrid,Balanced / Hybrid
2020-10-14,ICICI Prudential Balanced Advantage Fund,41.96,Multi / Hybrid,Balanced / Hybrid
2020-10-15,ICICI Prudential Balanced Advantage Fund,41.4,Multi / Hybrid,Balanced / Hybrid
2020-10-16,ICICI Prudential Balanced Advantage Fund,41.59,Multi / Hybrid,Balanced / Hybrid
2020-10-17,ICICI Prudential Balanced Advantage Fund,41.59,Multi / Hybrid,Balanced / Hybrid
2020-10-18,ICICI Prudential Balanced Advantage Fund,41.59,Multi / Hybrid,Balanced / Hybrid
2020-10-19,ICICI Prudential Balanced Advantage Fund,41.85,Multi / Hybrid,Balanced / Hybrid
2020-10-20,ICICI Prudential Balanced Advantage Fund,41.91,Multi / Hybrid,Balanced / Hybrid
2020-10-21,ICICI Prudential Balanced Advantage Fund,42.01,Multi / Hybrid,Balanced / Hybrid
2020-10-22,ICICI Prudential Balanced Advantage Fund,41.94,Multi / Hybrid,Balanced / Hybrid
2020-10-23,ICICI Prudential Balanced Advantage Fund,42.09,Multi / Hybrid,Balanced / Hybrid
2020-10-24,ICICI Prudential Balanced Advantage Fund,42.09,Multi / Hybrid,Balanced / Hybrid
2020-10-25,ICICI Prudential Balanced Advantage Fund,42.09,Multi / Hybrid,Balanced / Hybrid
2020-10-26,ICICI Prudential Balanced Advantage Fund,41.73,Multi / Hybrid,Balanced / Hybrid
2020-10-27,ICICI Prudential Balanced Advantage Fund,41.98,Multi / Hybrid,Balanced / Hybrid
2020-10-28,ICICI Prudential Balanced Advantage Fund,41.71,Multi / Hybrid,Balanced / Hybrid
2020-10-29,ICICI Prudential Balanced Advantage Fund,41.65,Multi / Hybrid,Balanced / Hybrid
2020-10-30,ICICI Prudential Balanced Advantage Fund,41.6,Multi / Hybrid,Balanced / Hybrid
2020-10-31,ICICI Prudential Balanced Advantage Fund,41.6,Multi / Hybrid,Balanced / Hybrid
2020-11-01,ICICI Prudential Balanced Advantage Fund,41.6,Multi / Hybrid,Balanced / Hybrid
2020-11-02,ICICI Prudential Balanced Advantage Fund,41.74,Multi / Hybrid,Balanced / Hybrid
2020-11-03,ICICI Prudential Balanced Advantage Fund,42.0,Multi / Hybrid,Balanced / Hybrid
2020-11-04,ICICI Prudential Balanced Advantage Fund,42.2,Multi / Hybrid,Balanced / Hybrid
2020-11-05,ICICI Prudential Balanced Advantage Fund,42.66,Multi / Hybrid,Balanced / Hybrid
2020-11-06,ICICI Prudential Balanced Advantage Fund,42.9,Multi / Hybrid,Balanced / Hybrid
2020-11-07,ICICI Prudential Balanced Advantage Fund,42.9,Multi / Hybrid,Balanced / Hybrid
2020-11-08,ICICI Prudential Balanced Advantage Fund,42.9,Multi / Hybrid,Balanced / Hybrid
2020-11-09,ICICI Prudential Balanced Advantage Fund,43.36,Multi / Hybrid,Balanced / Hybrid
2020-11-10,ICICI Prudential Balanced Advantage Fund,43.72,Multi / Hybrid,Balanced / Hybrid
2020-11-11,ICICI Prudential Balanced Advantage Fund,43.92,Multi / Hybrid,Balanced / Hybrid
2020-11-12,ICICI Prudential Balanced Advantage Fund,43.84,Multi / Hybrid,Balanced / Hybrid
2020-11-13,ICICI Prudential Balanced Advantage Fund,43.91,Multi / Hybrid,Balanced / Hybrid
2020-11-14,ICICI Prudential Balanced Advantage Fund,43.91,Multi / Hybrid,Balanced / Hybrid
2020-11-15,ICICI Prudential Balanced Advantage Fund,43.91,Multi / Hybrid,Balanced / Hybrid
2020-11-16,ICICI Prudential Balanced Advantage Fund,43.91,Multi / Hybrid,Balanced / Hybrid
2020-11-17,ICICI Prudential Balanced Advantage Fund,44.16,Multi / Hybrid,Balanced / Hybrid
2020-11-18,ICICI Prudential Balanced Advantage Fund,44.28,Multi / Hybrid,Balanced / Hybrid
2020-11-19,ICICI Prudential Balanced Advantage Fund,44.04,Multi / Hybrid,Balanced / Hybrid
2020-11-20,ICICI Prudential Balanced Advantage Fund,44.18,Multi / Hybrid,Balanced / Hybrid
2020-11-21,ICICI Prudential Balanced Advantage Fund,44.18,Multi / Hybrid,Balanced / Hybrid
2020-11-22,ICICI Prudential Balanced Advantage Fund,44.18,Multi / Hybrid,Balanced / Hybrid
2020-11-23,ICICI Prudential Balanced Advantage Fund,44.3,Multi / Hybrid,Balanced / Hybrid
2020-11-24,ICICI Prudential Balanced Advantage Fund,44.47,Multi / Hybrid,Balanced / Hybrid
2020-11-25,ICICI Prudential Balanced Advantage Fund,44.19,Multi / Hybrid,Balanced / Hybrid
2020-11-26,ICICI Prudential Balanced Advantage Fund,44.36,Multi / Hybrid,Balanced / Hybrid
2020-11-27,ICICI Prudential Balanced Advantage Fund,44.41,Multi / Hybrid,Balanced / Hybrid
2020-11-28,ICICI Prudential Balanced Advantage Fund,44.41,Multi / Hybrid,Balanced / Hybrid
2020-11-29,ICICI Prudential Balanced Advantage Fund,44.41,Multi / Hybrid,Balanced / Hybrid
2020-11-30,ICICI Prudential Balanced Advantage Fund,44.41,Multi / Hybrid,Balanced / Hybrid
2020-12-01,ICICI Prudential Balanced Advantage Fund,44.82,Multi / Hybrid,Balanced / Hybrid
2020-12-02,ICICI Prudential Balanced Advantage Fund,44.78,Multi / Hybrid,Balanced / Hybrid
2020-12-03,ICICI Prudential Balanced Advantage Fund,44.93,Multi / Hybrid,Balanced / Hybrid
2020-12-04,ICICI Prudential Balanced Advantage Fund,45.18,Multi / Hybrid,Balanced / Hybrid
2020-12-05,ICICI Prudential Balanced Advantage Fund,45.18,Multi / Hybrid,Balanced / Hybrid
2020-12-06,ICICI Prudential Balanced Advantage Fund,45.18,Multi / Hybrid,Balanced / Hybrid
2020-12-07,ICICI Prudential Balanced Advantage Fund,45.4,Multi / Hybrid,Balanced / Hybrid
2020-12-08,ICICI Prudential Balanced Advantage Fund,45.48,Multi / Hybrid,Balanced / Hybrid
2020-12-09,ICICI Prudential Balanced Advantage Fund,45.62,Multi / Hybrid,Balanced / Hybrid
2020-12-10,ICICI Prudential Balanced Advantage Fund,45.49,Multi / Hybrid,Balanced / Hybrid
2020-12-11,ICICI Prudential Balanced Advantage Fund,45.63,Multi / Hybrid,Balanced / Hybrid
2020-12-12,ICICI Prudential Balanced Advantage Fund,45.63,Multi / Hybrid,Balanced / Hybrid
2020-12-13,ICICI Prudential Balanced Advantage Fund,45.63,Multi / Hybrid,Balanced / Hybrid
2020-12-14,ICICI Prudential Balanced Advantage Fund,45.74,Multi / Hybrid,Balanced / Hybrid
2020-12-15,ICICI Prudential Balanced Advantage Fund,45.7,Multi / Hybrid,Balanced / Hybrid
2020-12-16,ICICI Prudential Balanced Advantage Fund,45.77,Multi / Hybrid,Balanced / Hybrid
2020-12-17,ICICI Prudential Balanced Advantage Fund,45.75,Multi / Hybrid,Balanced / Hybrid
2020-12-18,ICICI Prudential Balanced Advantage Fund,45.8,Multi / Hybrid,Balanced / Hybrid
2020-12-19,ICICI Prudential Balanced Advantage Fund,45.8,Multi / Hybrid,Balanced / Hybrid
2020-12-20,ICICI Prudential Balanced Advantage Fund,45.8,Multi / Hybrid,Balanced / Hybrid
2020-12-21,ICICI Prudential Balanced Advantage Fund,45.05,Multi / Hybrid,Balanced / Hybrid
2020-12-22,ICICI Prudential Balanced Advantage Fund,45.2,Multi / Hybrid,Balanced / Hybrid
2020-12-23,ICICI Prudential Balanced Advantage Fund,45.49,Multi / Hybrid,Balanced / Hybrid
2020-12-24,ICICI Prudential Balanced Advantage Fund,45.7,Multi / Hybrid,Balanced / Hybrid
2020-12-25,ICICI Prudential Balanced Advantage Fund,45.7,Multi / Hybrid,Balanced / Hybrid
2020-12-26,ICICI Prudential Balanced Advantage Fund,45.7,Multi / Hybrid,Balanced / Hybrid
2020-12-27,ICICI Prudential Balanced Advantage Fund,45.7,Multi / Hybrid,Balanced / Hybrid
2020-12-28,ICICI Prudential Balanced Advantage Fund,45.92,Multi / Hybrid,Balanced / Hybrid
2020-12-29,ICICI Prudential Balanced Advantage Fund,45.96,Multi / Hybrid,Balanced / Hybrid
2020-12-30,ICICI Prudential Balanced Advantage Fund,46.02,Multi / Hybrid,Balanced / Hybrid
2020-12-31,ICICI Prudential Balanced Advantage Fund,46.14,Multi / Hybrid,Balanced / Hybrid
2021-01-01,ICICI Prudential Balanced Advantage Fund,46.18,Multi / Hybrid,Balanced / Hybrid
2021-01-02,ICICI Prudential Balanced Advantage Fund,46.18,Multi / Hybrid,Balanced / Hybrid
2021-01-03,ICICI Prudential Balanced Advantage Fund,46.18,Multi / Hybrid,Balanced / Hybrid
2021-01-04,ICICI Prudential Balanced Advantage Fund,46.42,Multi / Hybrid,Balanced / Hybrid
2021-01-05,ICICI Prudential Balanced Advantage Fund,46.55,Multi / Hybrid,Balanced / Hybrid
2021-01-06,ICICI Prudential Balanced Advantage Fund,46.54,Multi / Hybrid,Balanced / Hybrid
2021-01-07,ICICI Prudential Balanced Advantage Fund,46.6,Multi / Hybrid,Balanced / Hybrid
2021-01-08,ICICI Prudential Balanced Advantage Fund,46.87,Multi / Hybrid,Balanced / Hybrid
2021-01-09,ICICI Prudential Balanced Advantage Fund,46.87,Multi / Hybrid,Balanced / Hybrid
2021-01-10,ICICI Prudential Balanced Advantage Fund,46.87,Multi / Hybrid,Balanced / Hybrid
2021-01-11,ICICI Prudential Balanced Advantage Fund,47.01,Multi / Hybrid,Balanced / Hybrid
